name,class,pos,rate,star,school,conf,year
Marvin Hubbard,recruit,RB,5.5,3,DUKE,ACC,2017
TD Roof,recruit,ATH,5.5,3,GTCH,ACC,2017
Tobias Oliver,recruit,QB,5.5,3,GTCH,ACC,2017
Jordan Ponchez-Mason,recruit,RB,5.5,3,GTCH,ACC,2017
Nakia Robinson,recruit,RB,5.5,3,NCST,ACC,2017
Erin Collins,recruit,RB,5.5,3,NCST,ACC,2017
Matt McKay,recruit,QB,5.5,3,NCST,ACC,2017
Grant Carrigan,recruit,TE,5.5,3,PITT,ACC,2017
Tyler Sear,recruit,TE,5.5,3,PITT,ACC,2017
Kenny Pickett,recruit,QB,5.5,3,PITT,ACC,2017
Dontavius Butler,recruit,WR,5.5,3,PITT,ACC,2017
Darian Street,recruit,WR,5.5,3,PITT,ACC,2017
Nykeim Johnson,recruit,WR,5.5,3,SYR,ACC,2017
Jamari Peacock,recruit,RB,5.5,3,VA,ACC,2017
P.K. Kier,recruit,RB,5.5,3,VA,ACC,2017
Kalil Pimpleton,recruit,ATH,5.5,3,VT,ACC,2017
Bryce Watts,recruit,ATH,5.5,3,VT,ACC,2017
Terius  Wheatley,recruit,RB,5.5,3,VT,ACC,2017
Lecitus Smith,recruit,TE,5.5,3,VT,ACC,2017
Jaquarii Roberson,recruit,WR,5.5,3,WFST,ACC,2017
Tony Adams,recruit,ATH,5.5,3,ILL,BIG10,2017
Cameron Thomas,recruit,QB,5.5,3,ILL,BIG10,2017
Ra'Von Bonner,recruit,RB,5.5,3,ILL,BIG10,2017
Jacob Coons,recruit,TE,5.5,3,IOWA,BIG10,2017
Brandon Smith,recruit,WR,5.5,3,IOWA,BIG10,2017
Ihmir Smith-Marsette,recruit,ATH,5.5,3,IOWA,BIG10,2017
Andrew Park,recruit,TE,5.5,3,MYLD,BIG10,2017
C.J. Hayes,recruit,ATH,5.5,3,MIST,BIG10,2017
Jack Camper,recruit,TE,5.5,3,MIST,BIG10,2017
Darien Clemons,recruit,ATH,5.5,3,MIST,BIG10,2017
Connor Heyward,recruit,ATH,5.5,3,MIST,BIG10,2017
Tanner Morgan,recruit,QB,5.5,3,MINN,BIG10,2017
Nate Umlor,recruit,TE,5.5,3,MINN,BIG10,2017
Jaylin Bradley,recruit,RB,5.5,3,NEB,BIG10,2017
Ben Miles,recruit,RB,5.5,3,NEB,BIG10,2017
Kyric McGowan,recruit,RB,5.5,3,NWU,BIG10,2017
Berkeley Holman,recruit,WR,5.5,3,NWU,BIG10,2017
Tyler Hamilton,recruit,WR,5.5,3,PUR,BIG10,2017
Darius Pittman,recruit,WR,5.5,3,PUR,BIG10,2017
Terry Wright,recruit,WR,5.5,3,PUR,BIG10,2017
D'Jaundrae Edwards,recruit,WR,5.5,3,PUR,BIG10,2017
Edwin Lopez,recruit,ATH,5.5,3,RUT,BIG10,2017
Everett Wormley,recruit,WR,5.5,3,RUT,BIG10,2017
Tim Barrow,recruit,ATH,5.5,3,RUT,BIG10,2017
Abram Smith,recruit,RB,5.5,3,BAY,BIG12,2017
Tyler Henderson,recruit,TE,5.5,3,BAY,BIG12,2017
John Nagel,recruit,TE,5.5,3,IWST,BIG12,2017
Charlie Kolar,recruit,TE,5.5,3,IWST,BIG12,2017
Peyton Bender,recruit,QB,5.5,3,KAN,BIG12,2017
Quan Hampton,recruit,WR,5.5,3,KAN,BIG12,2017
Kerr Johnson,recruit,WR,5.5,3,KAN,BIG12,2017
Bernard Goodwater,recruit,RB,5.5,3,KNST,BIG12,2017
Tancey Richardson,recruit,ATH,5.5,3,KNST,BIG12,2017
Thabo Mwaniki,recruit,ATH,5.5,3,OKST,BIG12,2017
Tracin Wallace,recruit,ATH,5.5,3,OKST,BIG12,2017
Baron Odom,recruit,TE,5.5,3,OKST,BIG12,2017
Patrick Mckaufman,recruit,WR,5.5,3,OKST,BIG12,2017
Jordan Pouncey,recruit,WR,5.5,3,TEX,BIG12,2017
Bronson Boyd,recruit,WR,5.5,3,TXTC,BIG12,2017
McLane Carter,recruit,QB,5.5,3,TXTC,BIG12,2017
Alec Sinkfield,recruit,ATH,5.5,3,West Virginia,BIG12,2017
Dominique Maiden,recruit,WR,5.5,3,West Virginia,BIG12,2017
David Isreal,recruit,QB,5.5,3,West Virginia,BIG12,2017
Chase Lasater,recruit,RB,5.5,3,fau,CUSA,2017
Noah Curtis,recruit,ATH,5.5,3,fiu,CUSA,2017
George Scott,recruit,WR,5.5,3,latech,CUSA,2017
Elijah Walker,recruit,QB,5.5,3,latech,CUSA,2017
Armani Levias,recruit,TE,5.5,3,marshall,CUSA,2017
Monterio Hunt,recruit,ATH,5.5,3,marshall,CUSA,2017
Maurice Gordon,recruit,RB,5.5,3,middletennessee,CUSA,2017
Jaelon Darden,recruit,WR,5.5,3,northtexas,CUSA,2017
Miklo Smalls,recruit,QB,5.5,3,rice,CUSA,2017
Jaylond Adams,recruit,WR,5.5,3,southernmiss,CUSA,2017
Tim Jones,recruit,WR,5.5,3,southernmiss,CUSA,2017
Josh Fields,recruit,RB,5.5,3,utep,CUSA,2017
Tariq Woolen,recruit,WR,5.5,3,utsa,CUSA,2017
Chance McLeod,recruit,TE,5.5,3,utsa,CUSA,2017
Bentley Hanshaw,recruit,TE,5.5,3,BYU,IND,2017
Isaac Rex,recruit,TE,5.5,3,BYU,IND,2017
Thomas Hennigan,recruit,WR,5.5,3,appalachianstate,MAC,2017
Troy Brown,recruit,WR,5.5,3,centralmichigan,MAC,2017
Jaylon Mascorro,recruit,ATH,5.5,3,newmexicostate,MAC,2017
Jaylen Gipson,recruit,QB,5.5,3,texasstate,MAC,2017
Anthony Smith,recruit,RB,5.5,3,texasstate,MAC,2017
Drew Rosi,recruit,TE,5.5,3,toledo,MAC,2017
Marcus Jones,recruit,ATH,5.5,3,troy,MAC,2017
Jakyle Holmes,recruit,RB,5.5,3,ulm,MAC,2017
Luke Sanders,recruit,WR,5.5,3,westernmichigan,MAC,2017
Kekaula Kaniho,recruit,ATH,5.5,3,Boise,MWC,2017
Damon Cole,recruit,ATH,5.5,3,Boise,MWC,2017
Warren Jackson,recruit,WR,5.5,3,Colorado State,MWC,2017
Griffin Hammer,recruit,TE,5.5,3,Colorado State,MWC,2017
Jadon Walker,recruit,ATH,5.5,3,Colorado State,MWC,2017
Marcus McElroy,recruit,RB,5.5,3,Colorado State,MWC,2017
Justice McCoy,recruit,QB,5.5,3,Colorado State,MWC,2017
Derrion Grim,recruit,WR,5.5,3,Fresno,MWC,2017
K.C. Cureton,recruit,QB,5.5,3,Nevada,MWC,2017
Austin Arnold,recruit,WR,5.5,3,Nevada,MWC,2017
Chance Bell,recruit,RB,5.5,3,San Diego,MWC,2017
Ethan Dedeaux,recruit,WR,5.5,3,San Diego,MWC,2017
Cam Roane,recruit,QB,5.5,3,San Diego,MWC,2017
Shane Coleman,recruit,TE,5.5,3,San Diego,MWC,2017
Drew Tejchman,recruit,ATH,5.5,3,UNLV,MWC,2017
C.J. Coldon,recruit,WR,5.5,3,Wyoming,MWC,2017
Tyler Vander Waal,recruit,QB,5.5,3,Wyoming,MWC,2017
Rhett Rodriguez,recruit,QB,5.5,3,ARZ,PAC12,2017
Brian Casteel,recruit,WR,5.5,3,ARZ,PAC12,2017
Tony Wallace,recruit,ATH,5.5,3,ARZ,PAC12,2017
Curtis Hodges,recruit,WR,5.5,3,AZST,PAC12,2017
Ben Moos,recruit,TE,5.5,3,CAL,PAC12,2017
Sebastian Olver,recruit,ATH,5.5,3,COL,PAC12,2017
Jaylon Jackson,recruit,WR,5.5,3,COL,PAC12,2017
Darrian Felix,recruit,RB,5.5,3,oregon,PAC12,2017
CJ Verdell,recruit,RB,5.5,3,oregon,PAC12,2017
Johnny Johnson III,recruit,WR,5.5,3,oregon,PAC12,2017
Darrian McNeal,recruit,ATH,5.5,3,oregon,PAC12,2017
Daewood Davis,recruit,WR,5.5,3,oregon,PAC12,2017
Arex Flemings,recruit,WR,5.5,3,oregon state,PAC12,2017
Kaleb Hayes,recruit,ATH,5.5,3,oregon state,PAC12,2017
Quantino Allen,recruit,ATH,5.5,3,oregon state,PAC12,2017
Aidan Willard,recruit,QB,5.5,3,oregon state,PAC12,2017
Kesi Ah-Hoy,recruit,RB,5.5,3,oregon state,PAC12,2017
Austin Burton,recruit,QB,5.5,3,UCLA,PAC12,2017
Jaylen Dixon,recruit,ATH,5.5,3,utah,PAC12,2017
Caleb Perry,recruit,RB,5.5,3,washington,PAC12,2017
Trent Cloud,recruit,WR,5.4,2,Cincinnati,AAC,2017
Desmond Ridder,recruit,QB,5.4,2,Cincinnati,AAC,2017
Wilson Huber,recruit,TE,5.4,2,Cincinnati,AAC,2017
Robert King,recruit,ATH,5.4,2,UConn,AAC,2017
Jordan Swann,recruit,ATH,5.4,2,UConn,AAC,2017
Garrison Burnett,recruit,ATH,5.4,2,UConn,AAC,2017
Marvin Washington,recruit,QB,5.4,2,UConn,AAC,2017
Mydreon Vines,recruit,WR,5.4,2,East Carolina,AAC,2017
Darius Pinnix,recruit,RB,5.4,2,East Carolina,AAC,2017
Eric Weber,recruit,TE,5.4,2,East Carolina,AAC,2017
Devodric Bynum,recruit,ATH,5.4,2,Houston,AAC,2017
Coye Fairman,recruit,WR,5.4,2,Memphis,AAC,2017
Timothy Taylor,recruit,RB,5.4,2,Memphis,AAC,2017
Zay Cullens,recruit,ATH,5.4,2,Memphis,AAC,2017
Jared Edwards,recruit,TE,5.4,2,Memphis,AAC,2017
Tyce Daniel,recruit,WR,5.4,2,Memphis,AAC,2017
LaAndre Thomas,recruit,ATH,5.4,2,Memphis,AAC,2017
Khari Dickinson,recruit,RB,5.4,2,Navy,AAC,2017
Garrett Winn,recruit,RB,5.4,2,Navy,AAC,2017
Jelani McCargo,recruit,RB,5.4,2,Navy,AAC,2017
Dean Sise,recruit,WR,5.4,2,Navy,AAC,2017
C.J. Williams,recruit,WR,5.4,2,Navy,AAC,2017
Ahmir Lee,recruit,RB,5.4,2,Navy,AAC,2017
Antwione Sims,recruit,RB,5.4,2,Navy,AAC,2017
Dalen Morris,recruit,QB,5.4,2,Navy,AAC,2017
Jamale Carothers,recruit,RB,5.4,2,Navy,AAC,2017
Judah Bell,recruit,WR,5.4,2,SMU,AAC,2017
Tyler Page,recruit,ATH,5.4,2,SMU,AAC,2017
Jadan Blue,recruit,WR,5.4,2,Temple,AAC,2017
Emil Moody,recruit,ATH,5.4,2,Temple,AAC,2017
Jaetavian Toles,recruit,WR,5.4,2,Tulane,AAC,2017
Stephon Huderson,recruit,RB,5.4,2,Tulane,AAC,2017
Will Wallace,recruit,TE,5.4,2,Tulane,AAC,2017
Dane Ledford,recruit,ATH,5.4,2,Tulane,AAC,2017
Willie Langham,recruit,WR,5.4,2,Tulane,AAC,2017
Kevin LeDee,recruit,WR,5.4,2,Tulane,AAC,2017
Reed Martin,recruit,ATH,5.4,2,Tulsa,AAC,2017
Zaven Collins,recruit,ATH,5.4,2,Tulsa,AAC,2017
Seth Boomer,recruit,QB,5.4,2,Tulsa,AAC,2017
Bryson Powers,recruit,ATH,5.4,2,Tulsa,AAC,2017
JC Santana,recruit,WR,5.4,2,Tulsa,AAC,2017
Duran Bell,recruit,ATH,5.4,2,South Florida,AAC,2017
Jernard Phillips,recruit,WR,5.4,2,South Florida,AAC,2017
Jatarvious Whitlow,recruit,ATH,5.4,2,auburn,SEC,2017
Hunter Long,recruit,TE,5.4,2,BC,ACC,2017
Noah Jordan-Williams,recruit,WR,5.4,2,BC,ACC,2017
Tate Haynes,recruit,QB,5.4,2,BC,ACC,2017
Matthew McDonald,recruit,QB,5.4,2,BC,ACC,2017
Max Fisher,recruit,WR,5.4,2,NCST,ACC,2017
Kayne Roberts,recruit,RB,5.4,2,UNC,ACC,2017
Ifeatu Melifonwu,recruit,ATH,5.4,2,SYR,ACC,2017
Aaron Hackett,recruit,TE,5.4,2,SYR,ACC,2017
Eric Coley,recruit,ATH,5.4,2,SYR,ACC,2017
Russell Thompson,recruit,WR,5.4,2,SYR,ACC,2017
Cameron Jordan,recruit,WR,5.4,2,SYR,ACC,2017
Markenzy Pierre,recruit,RB,5.4,2,SYR,ACC,2017
Darnell Pratt,recruit,WR,5.4,2,VA,ACC,2017
Coby Davis,recruit,ATH,5.4,2,WFST,ACC,2017
Tayvon Bowers,recruit,QB,5.4,2,WFST,ACC,2017
Sage Surratt,recruit,WR,5.4,2,WFST,ACC,2017
Louis Dorsey,recruit,WR,5.4,2,ILL,BIG10,2017
Peyton Hendershot,recruit,TE,5.4,2,IND,BIG10,2017
Michael Ziemba,recruit,TE,5.4,2,IND,BIG10,2017
De'Angelo Philyor,recruit,WR,5.4,2,IND,BIG10,2017
Nick Tronti,recruit,QB,5.4,2,IND,BIG10,2017
Henry Marchese,recruit,WR,5.4,2,IOWA,BIG10,2017
Max Cooper,recruit,WR,5.4,2,IOWA,BIG10,2017
MJ Jarrell,recruit,WR,5.4,2,MYLD,BIG10,2017
Kurt Taylor,recruit,RB,5.4,2,MICH,BIG10,2017
Laress Nelson,recruit,WR,5.4,2,MIST,BIG10,2017
Dominik London,recruit,RB,5.4,2,MINN,BIG10,2017
Nathan Bursch,recruit,TE,5.4,2,MINN,BIG10,2017
Harry Van Dyne,recruit,WR,5.4,2,MINN,BIG10,2017
Reyondous Estes,recruit,QB,5.4,2,MINN,BIG10,2017
Andrew Marty,recruit,QB,5.4,2,NWU,BIG10,2017
Isaac Zico,recruit,WR,5.4,2,PUR,BIG10,2017
Keyron Catlett,recruit,ATH,5.4,2,PUR,BIG10,2017
Tyler Hayek,recruit,ATH,5.4,2,RUT,BIG10,2017
Naijee Jones,recruit,ATH,5.4,2,RUT,BIG10,2017
Brendan Devera,recruit,RB,5.4,2,RUT,BIG10,2017
Travis Vokolek,recruit,TE,5.4,2,RUT,BIG10,2017
Elijah Barnwell,recruit,RB,5.4,2,RUT,BIG10,2017
Raheem Blackshear,recruit,RB,5.4,2,RUT,BIG10,2017
Matthew Eaton,recruit,WR,5.4,2,IWST,BIG12,2017
Takulve Williams,recruit,WR,5.4,2,KAN,BIG12,2017
Spencer Misko,recruit,TE,5.4,2,KNST,BIG12,2017
Sammy Wheeler,recruit,QB,5.4,2,KNST,BIG12,2017
Sione Finefeuiaki,recruit,TE,5.4,2,OKST,BIG12,2017
Nijeel Meeking,recruit,WR,5.4,2,TCU,BIG12,2017
Christian Williams,recruit,TE,5.4,2,TCU,BIG12,2017
Desmond Nisby,recruit,RB,5.4,2,TXTC,BIG12,2017
Ricky Johns,recruit,ATH,5.4,2,West Virginia,BIG12,2017
Victor Tucker,recruit,WR,5.4,2,charlotte,CUSA,2017
Cameron Dollar,recruit,WR,5.4,2,charlotte,CUSA,2017
Cameron Bent,recruit,ATH,5.4,2,charlotte,CUSA,2017
Mic Roof,recruit,QB,5.4,2,charlotte,CUSA,2017
Jordan Merrell,recruit,WR,5.4,2,fau,CUSA,2017
Willie Wright,recruit,WR,5.4,2,fau,CUSA,2017
Logan Peterson,recruit,TE,5.4,2,fau,CUSA,2017
Denzel Houston,recruit,QB,5.4,2,fau,CUSA,2017
Kaylan Wiggins,recruit,QB,5.4,2,fiu,CUSA,2017
Bryce Singleton,recruit,WR,5.4,2,fiu,CUSA,2017
Cualan Williams,recruit,WR,5.4,2,latech,CUSA,2017
Griffin Hebert,recruit,WR,5.4,2,latech,CUSA,2017
Marcel Williams,recruit,WR,5.4,2,marshall,CUSA,2017
Trevaughn Rodriguez,recruit,RB,5.4,2,marshall,CUSA,2017
Naquan Renalds,recruit,WR,5.4,2,marshall,CUSA,2017
Devin Miller,recruit,TE,5.4,2,marshall,CUSA,2017
Brad Anderson,recruit,ATH,5.4,2,middletennessee,CUSA,2017
Zeke Cobb,recruit,WR,5.4,2,middletennessee,CUSA,2017
Remington Lutz,recruit,TE,5.4,2,northtexas,CUSA,2017
Tyreke Davis,recruit,ATH,5.4,2,northtexas,CUSA,2017
Evan Johnson,recruit,RB,5.4,2,northtexas,CUSA,2017
Cade Pearson,recruit,QB,5.4,2,northtexas,CUSA,2017
Trevor Terry,recruit,WR,5.4,2,southernmiss,CUSA,2017
Darius Maberry,recruit,RB,5.4,2,southernmiss,CUSA,2017
Marcelo Rodriguez,recruit,QB,5.4,2,southernmiss,CUSA,2017
Steven Anderson,recruit,QB,5.4,2,southernmiss,CUSA,2017
Alex Fernandes,recruit,QB,5.4,2,utep,CUSA,2017
Frank Harris,recruit,QB,5.4,2,utsa,CUSA,2017
Dadrian Taylor,recruit,ATH,5.4,2,utsa,CUSA,2017
Bryce Rivers,recruit,QB,5.4,2,utsa,CUSA,2017
B.J. Daniels,recruit,RB,5.4,2,utsa,CUSA,2017
Tariq Young,recruit,WR,5.4,2,wku,CUSA,2017
Davis Shanley,recruit,QB,5.4,2,wku,CUSA,2017
Dionte' Ruffin,recruit,ATH,5.4,2,wku,CUSA,2017
Joshua Samuel,recruit,RB,5.4,2,wku,CUSA,2017
Latheron Rogers-Anderson,recruit,ATH,5.4,2,wku,CUSA,2017
Tanner Baker,recruit,TE,5.4,2,BYU,IND,2017
Tariq Buchanan,recruit,WR,5.4,2,BYU,IND,2017
Mason Fakahua,recruit,ATH,5.4,2,BYU,IND,2017
Malik Williams,recruit,ATH,5.4,2,appalachianstate,MAC,2017
Jake Henry,recruit,WR,5.4,2,appalachianstate,MAC,2017
Daetrich Harrington,recruit,RB,5.4,2,appalachianstate,MAC,2017
Aldon Clark,recruit,QB,5.4,2,arkansasstate,MAC,2017
Larry Wooden,recruit,RB,5.4,2,arkansasstate,MAC,2017
Keegan Cossou,recruit,TE,5.4,2,centralmichigan,MAC,2017
Jamezz Kimbrough,recruit,ATH,5.4,2,centralmichigan,MAC,2017
JaCorey Sullivan,recruit,WR,5.4,2,centralmichigan,MAC,2017
Darius Bracy,recruit,ATH,5.4,2,centralmichigan,MAC,2017
Rodley Jolicoeur,recruit,ATH,5.4,2,kentstate,MAC,2017
Jonathan Moore,recruit,RB,5.4,2,kentstate,MAC,2017
Xander Yarberough,recruit,TE,5.4,2,newmexicostate,MAC,2017
Josh Adkins,recruit,QB,5.4,2,newmexicostate,MAC,2017
Jeremy Hodge,recruit,QB,5.4,2,newmexicostate,MAC,2017
Jaylin Nelson,recruit,ATH,5.4,2,texasstate,MAC,2017
Kordell Rodgers,recruit,ATH,5.4,2,texasstate,MAC,2017
Kishawn Kelley,recruit,QB,5.4,2,texasstate,MAC,2017
Jeremiah Haydel,recruit,WR,5.4,2,texasstate,MAC,2017
Willie Jones,recruit,QB,5.4,2,texasstate,MAC,2017
Tyler Robinson,recruit,WR,5.4,2,texasstate,MAC,2017
Caleb Martin,recruit,QB,5.4,2,toledo,MAC,2017
Nick Kovacs,recruit,WR,5.4,2,toledo,MAC,2017
Luke Whittemore,recruit,WR,5.4,2,troy,MAC,2017
Damion Willis,recruit,WR,5.4,2,troy,MAC,2017
Terence Dunlap,recruit,RB,5.4,2,troy,MAC,2017
C.J. Fletcher,recruit,WR,5.4,2,ulm,MAC,2017
Zachari Jackson,recruit,WR,5.4,2,ulm,MAC,2017
Javin Myers,recruit,RB,5.4,2,ulm,MAC,2017
Prince Walker,recruit,RB,5.4,2,westernmichigan,MAC,2017
Reece Goddard,recruit,QB,5.4,2,westernmichigan,MAC,2017
Cameron Butler,recruit,TE,5.4,2,Colorado State,MWC,2017
Darius Wise,recruit,RB,5.4,2,Colorado State,MWC,2017
Ronnie Rivers,recruit,RB,5.4,2,Fresno,MWC,2017
Gunner Javernick,recruit,TE,5.4,2,Fresno,MWC,2017
Jorge Reyna,recruit,QB,5.4,2,Fresno,MWC,2017
Namani Parker,recruit,WR,5.4,2,Fresno,MWC,2017
Daniel Moraga,recruit,TE,5.4,2,Fresno,MWC,2017
Zane Pope,recruit,WR,5.4,2,Fresno,MWC,2017
Damien DeGruy,recruit,TE,5.4,2,Fresno,MWC,2017
Aaron Mosby,recruit,ATH,5.4,2,Fresno,MWC,2017
Bryson Carroll,recruit,ATH,5.4,2,New Mexico,MWC,2017
Marcus Hayes,recruit,ATH,5.4,2,New Mexico,MWC,2017
Isaiah Richardson,recruit,WR,5.4,2,San Diego,MWC,2017
Marckell Grayson,recruit,QB,5.4,2,UNLV,MWC,2017
Noah Bean,recruit,WR,5.4,2,UNLV,MWC,2017
Tariq Hollandsworth,recruit,RB,5.4,2,UNLV,MWC,2017
Avante Cox,recruit,WR,5.4,2,Wyoming,MWC,2017
Jared Scott,recruit,WR,5.4,2,Wyoming,MWC,2017
Mark Walton,recruit,TE,5.4,2,AZST,PAC12,2017
Daniel Scott,recruit,ATH,5.4,2,CAL,PAC12,2017
Aaron Short,recruit,WR,5.4,2,oregon state,PAC12,2017
B.J. Baylor,recruit,RB,5.4,2,oregon state,PAC12,2017
Dominick Silvels,recruit,WR,5.4,2,washington,PAC12,2017
Cole Dubots,recruit,RB,5.4,2,washington,PAC12,2017
Davontavean Martin,recruit,WR,5.4,2,washington,PAC12,2017
Ryan Fitton,recruit,TE,5.3,2,UConn,AAC,2017
Jordan McAfee,recruit,QB,5.3,2,UConn,AAC,2017
Elijah Gooden,recruit,RB,5.3,2,Houston,AAC,2017
Devon High,recruit,WR,5.3,2,Navy,AAC,2017
Tyger Goslin,recruit,QB,5.3,2,Navy,AAC,2017
Kyle Gibbs,recruit,ATH,5.3,2,Navy,AAC,2017
Myles Fells,recruit,RB,5.3,2,Navy,AAC,2017
Jake Springer,recruit,WR,5.3,2,Navy,AAC,2017
Micah Farrar,recruit,WR,5.3,2,Navy,AAC,2017
Mario Nolan-Dillard,recruit,QB,5.3,2,Navy,AAC,2017
Caleb Clear,recruit,WR,5.3,2,Navy,AAC,2017
George Reid,recruit,WR,5.3,2,Temple,AAC,2017
Collin Washington,recruit,ATH,5.3,2,Temple,AAC,2017
Travis Tucker,recruit,WR,5.3,2,Tulane,AAC,2017
Jonathan Banks,recruit,QB,5.3,2,Tulane,AAC,2017
Jabril Clewis,recruit,WR,5.3,2,Tulane,AAC,2017
Noah Vedral,recruit,QB,5.3,2,Central Florida,AAC,2017
Frederick  Lloyd,recruit,WR,5.3,2,South Florida,AAC,2017
Tim Jordan,recruit,RB,5.3,2,tennessee,SEC,2017
Drew McQuarrie,recruit,QB,5.3,2,BC,ACC,2017
Noah Gray,recruit,TE,5.3,2,DUKE,ACC,2017
Adam Boselli,recruit,TE,5.3,2,NCST,ACC,2017
Sharod Johnson,recruit,WR,5.3,2,SYR,ACC,2017
Elliott Brown,recruit,ATH,5.3,2,VA,ACC,2017
A.J. Bush,recruit,QB,5.3,2,VT,ACC,2017
Tyrese Fryfogle,recruit,WR,5.3,2,IND,BIG10,2017
Craig Nelson,recruit,RB,5.3,2,IND,BIG10,2017
Nate Wieland,recruit,ATH,5.3,2,IOWA,BIG10,2017
Neil McLaurin,recruit,QB,5.3,2,MINN,BIG10,2017
Griffin Alstott,recruit,QB,5.3,2,PUR,BIG10,2017
Hunter Hayek,recruit,WR,5.3,2,RUT,BIG10,2017
Danny Vanden Boom,recruit,QB,5.3,2,WIS,BIG10,2017
Tarique Milton,recruit,WR,5.3,2,IWST,BIG12,2017
Deandre Williams,recruit,WR,5.3,2,fiu,CUSA,2017
DeCavilon Reese,recruit,RB,5.3,2,marshall,CUSA,2017
Brenden Knox,recruit,RB,5.3,2,marshall,CUSA,2017
Reed Blankenship,recruit,ATH,5.3,2,middletennessee,CUSA,2017
Jimmy Marshall III,recruit,WR,5.3,2,middletennessee,CUSA,2017
Tyrese Johnson,recruit,WR,5.3,2,middletennessee,CUSA,2017
John Turner,recruit,QB,5.3,2,middletennessee,CUSA,2017
Devlin Isadore,recruit,QB,5.3,2,northtexas,CUSA,2017
Gregory White,recruit,WR,5.3,2,northtexas,CUSA,2017
Jaeger Bull,recruit,TE,5.3,2,rice,CUSA,2017
Brandt Peterson,recruit,TE,5.3,2,rice,CUSA,2017
Chris Boudreaux,recruit,ATH,5.3,2,rice,CUSA,2017
Cameron Montgomery,recruit,RB,5.3,2,rice,CUSA,2017
Bubba Fludd,recruit,ATH,5.3,2,southernmiss,CUSA,2017
T'Rod Daniels,recruit,RB,5.3,2,southernmiss,CUSA,2017
David Lucero,recruit,TE,5.3,2,utep,CUSA,2017
Calvin Brownholtz,recruit,QB,5.3,2,utep,CUSA,2017
Michael  Goff,recruit,TE,5.3,2,utsa,CUSA,2017
Robert Ursua ,recruit,TE,5.3,2,utsa,CUSA,2017
Steven Witchoskey,recruit,TE,5.3,2,wku,CUSA,2017
Jakairi Moses,recruit,RB,5.3,2,wku,CUSA,2017
Keenan Ellis,recruit,WR,5.3,2,BYU,IND,2017
Peyton  Derrick,recruit,QB,5.3,2,appalachianstate,MAC,2017
De'Vonta Smith,recruit,RB,5.3,2,appalachianstate,MAC,2017
Jonathan Adams,recruit,ATH,5.3,2,arkansasstate,MAC,2017
Chad Gooden,recruit,ATH,5.3,2,arkansasstate,MAC,2017
Charles Jones,recruit,RB,5.3,2,centralmichigan,MAC,2017
Julian Hicks,recruit,WR,5.3,2,centralmichigan,MAC,2017
Isaac Vance,recruit,RB,5.3,2,kentstate,MAC,2017
Dakari Carter,recruit,WR,5.3,2,toledo,MAC,2017
Bryce Mitchell,recruit,WR,5.3,2,toledo,MAC,2017
Darius Corbett,recruit,WR,5.3,2,toledo,MAC,2017
Shon'Derious Spralling,recruit,WR,5.3,2,troy,MAC,2017
Brett Clark,recruit,WR,5.3,2,troy,MAC,2017
Bryant Badie,recruit,ATH,5.3,2,ulm,MAC,2017
Tajhnick Bishop,recruit,ATH,5.3,2,ulm,MAC,2017
Tyron Arnett,recruit,WR,5.3,2,westernmichigan,MAC,2017
Rathen Ricedorff,recruit,QB,5.3,2,Boise,MWC,2017
Jordan Mims,recruit,RB,5.3,2,Fresno,MWC,2017
Chris Coleman,recruit,ATH,5.3,2,Fresno,MWC,2017
Nate Jones,recruit,RB,5.3,2,Fresno,MWC,2017
McLane Mannix,recruit,ATH,5.3,2,Nevada,MWC,2017
Mark Salazar,recruit,QB,5.3,2,San Diego,MWC,2017
Kyre Richardson,recruit,WR,5.3,2,San Diego,MWC,2017
Jamaal Neal,recruit,WR,5.3,2,UNLV,MWC,2017
Jeremy Clark,recruit,TE,5.3,2,UNLV,MWC,2017
Trey Dorfner,recruit,ATH,5.3,2,Wyoming,MWC,2017
Trey Woods,recruit,RB,5.3,2,Wyoming,MWC,2017
Nate Weinman,recruit,TE,5.3,2,Wyoming,MWC,2017
Erik Renfroe,recruit,WR,5.3,2,Wyoming,MWC,2017
Gavin Reinwald,recruit,TE,5.3,2,CAL,PAC12,2017
Damion Lee,recruit,ATH,5.3,2,washington,PAC12,2017
Travell Harris,recruit,WR,5.3,2,washington,PAC12,2017
Blake Proehl,recruit,WR,5.2,2,East Carolina,AAC,2017
Davion Ford,recruit,RB,5.2,2,Houston,AAC,2017
Connor Adair,recruit,QB,5.2,2,Memphis,AAC,2017
Dylan Parham,recruit,ATH,5.2,2,Memphis,AAC,2017
Quinzel Lockhart,recruit,WR,5.2,2,Navy,AAC,2017
Jeremiah Boyd,recruit,QB,5.2,2,Navy,AAC,2017
Ben Glass,recruit,QB,5.2,2,Navy,AAC,2017
L'Jeron Holder,recruit,WR,5.2,2,Temple,AAC,2017
Patrick Johnson,recruit,ATH,5.2,2,Tulane,AAC,2017
Thomas Fletcher,recruit,ATH,5.2,2,alabama,SEC,2017
Justin Jefferson,recruit,WR,5.2,2,LSU,SEC,2017
EJ Perry,recruit,QB,5.2,2,BC,ACC,2017
Adonicas Sanders,recruit,WR,5.2,2,GTCH,ACC,2017
Ja'Sir Taylor,recruit,WR,5.2,2,WFST,ACC,2017
Derrick Barnes,recruit,RB,5.2,2,PUR,BIG10,2017
Ryan  Eachus,recruit,TE,5.2,2,charlotte,CUSA,2017
